g_nm,t_pcm_nm,t_gap_pcm_nm,D_antisym,D_sym,delta_D,Amax_antisym,Amax_sym,Omega_antisym,Omega_sym,eta_pcm_avg_antisym,eta_pcm_avg_sym,loss_eff_antisym,loss_eff_sym,sym_mode1,sym_mode2,antisym_mode1,antisym_mode2,L_design_um,P_antisym,P_sym,ER_dB
210.0,5.0,25.000000000000004,0.01846738966950978,0.024210146890466522,0.00574275722095674,0.9996589555187945,0.999413868787542,83291.18124408631,83002.18126257819,0.0029864820935117157,0.003021685190560765,1.4456496049681649,0.0,1,2,1,2,18.924759601505745,0.9989995308688211,0.999413868787542,0.0018008753779692138
210.0,5.0,30.000000000000004,0.01498177791217381,0.024220604726916006,0.009238826814742196,0.9997755463305903,0.9994133623066624,83350.23908823887,83103.75596901885,0.0027360810349838843,0.0027685135372284217,1.3308952149227213,0.0,1,2,1,2,18.901628554315774,0.9991749156680412,0.9994133623066624,0.0010362920769045915
210.0,5.0,35.0,0.011790592618119988,0.024229995857387998,0.01243940323926801,0.9998609819257135,0.9994129073007509,83403.34478460098,83193.56392766595,0.002509066694315643,0.002538948270225554,1.225317125255612,0.0,1,2,1,2,18.88122413123991,0.9993128052838205,0.9994129073007509,0.0004350147030474067
210.0,5.0,40.0,0.008867477394013668,0.02423867554599657,0.015371198151982901,0.9999213678446667,0.9994124866077759,83451.0160441095,83272.94343267295,0.002302639704739229,0.002330179741857263,1.128199949325437,0.0,1,2,1,2,18.8632257014537,0.9994202254019978,0.9994124866077759,-3.362878350916002e-05
210.0,5.0,45.00000000000001,0.006188721878565617,0.02424677806172787,0.018058056183162252,0.9999616997215097,0.9994120937536253,83493.71502146653,83343.05171714122,0.002114517314713682,0.0021399100145815834,1.0388741178945922,0.0,1,2,1,2,18.847357931241074,0.9995029123024302,0.9994120937536253,-0.0003946340340441047
210.0,5.0,50.00000000000001,0.003732898505942661,0.024254353312292143,0.02052145480634948,0.9999860654687444,0.9994117263454025,83531.862826909,83404.90097879429,0.0019427858600931224,0.0019662091517642717,0.956717049461087,0.0,1,2,1,2,18.833381592219283,0.9995655575195252,0.9994117263454025,-0.0006684221050168295
220.0,5.0,0.0,0.049084714107986205,0.022702187953084596,-0.02638252615490161,0.9975906908409372,0.9994846106621428,76588.91486170574,75901.26174321478,0.004581700946849403,0.0046438521074417295,2.2524305044931863,0.0,1,2,1,2,20.695259745603877,0.9963187020678979,0.9994846106621428,0.013778289445362005
220.0,5.0,5.0,0.04129378861734995,0.022815636707532005,-0.01847815190981794,0.9982948230216256,0.9994794467216299,76706.69748944073,76155.63106331475,0.004316120697711643,0.0043632208637395566,2.0099820341614745,0.0,1,2,1,2,20.626134993076978,0.9972134506188659,0.9994794467216299,0.009857399976203926
220.0,5.0,10.0,0.03631328443273063,0.022889268312350552,-0.013424016120380078,0.9986813453737076,0.9994760813961252,76786.77049040333,76315.24525728551,0.003918093869482226,0.003962615107872087,1.8512673639271593,0.0,1,2,1,2,20.582995199703415,0.9977115100124202,0.9994760813961252,0.0076742296774970535
220.0,5.0,15.000000000000002,0.03168785750669201,0.02295935414623701,-0.008728503360454998,0.9989958796866356,0.9994728680571877,76858.25736851298,76454.8517362338,0.00357051697139867,0.003611862519913426,1.7046485065088528,0.0,1,2,1,2,20.545410672092878,0.9981220193260062,0.9994728680571877,0.005873725878760395
220.0,5.0,20.0,0.02740395474829449,0.023023219733230182,-0.004380735015064308,0.9992490232641534,0.9994699313531153,76922.7470570868,76577.82345998929,0.0032615686361963455,0.0032997486037139594,1.569449976501989,0.0,1,2,1,2,20.512418032037864,0.9984585950667119,0.9994699313531153,0.004396731917475599
220.0,5.0,25.000000000000004,0.02327264253688205,0.02303662698304959,-0.0002360155538324582,0.9994583841093505,0.9994693138172438,76981.11889292645,76686.49396145016,0.0029843208533868472,0.003019509051278367,1.4449262449059486,0.0,1,2,1,2,20.48335040045678,0.9987411156236357,0.9994693138172438,0.0031653570270318366
220.0,5.0,30.000000000000004,0.01949237880313348,0.023047827014098687,0.0035554482109652064,0.9996200471685952,0.9994687976699281,77033.95787130314,76782.6527253758,0.002734004652720938,0.002766418270595196,1.330292599139152,0.0,1,2,1,2,20.457698074239186,0.9989674349642824,0.9994687976699281,0.002179094408983574
220.0,5.0,35.0,0.016031076765496366,0.02305789888111398,0.007026822115617615,0.9997430045777388,0.9994683332991883,77081.72274115263,76867.7670004109,0.002507064490605269,0.0025369243450050266,1.224803930739022,0.0,1,2,1,2,20.435045638655016,0.9991479063559257,0.9994683332991883,0.0013925600297173238
220.0,5.0,40.0,0.012860306380481246,0.023067182233912575,0.01020687585343133,0.9998346125198001,0.9994679051037875,77124.80941259915,76943.08263176068,0.002300706514467327,0.002328222843446375,1.1277529590238495,0.0,1,2,1,2,20.415042822140595,0.9992909594519767,0.9994679051037875,0.0007689423846140854
220.0,5.0,45.00000000000001,0.009954441884114207,0.02307581254886054,0.013121370664746335,0.9999009090867758,0.9994675068752098,77163.57693657212,77009.67820064451,0.002112651007058778,0.0021380186661188894,1.038476269748063,0.0,1,2,1,2,20.397388529559525,0.999403489721552,0.9994675068752098,0.0002781799989851841
220.0,5.0,50.00000000000001,0.007290298842415388,0.023083846076061676,0.015793547233646288,0.9999468515427883,0.9994671360503367,77198.35842708839,77068.49808696339,0.0019409859034087385,0.0019643833361370805,0.9563559236879464,0.0,1,2,1,2,20.381820922764373,0.9994911479105251,0.9994671360503367,-0.00010433652832315
230.00000000000003,5.0,0.0,0.05623853251861505,0.021563646188933916,-0.03467488632968113,0.9968372274601527,0.9995350091630385,70838.8299734242,70133.97805575591,0.004579154772597907,0.0046413240848043906,2.2491904831463643,0.0,1,2,1,2,22.39708013633744,0.9954335115687539,0.9995350091630385,0.017857527714474748
230.00000000000003,5.0,5.0,0.047816546310697594,0.021674912759444,-0.026141633551253596,0.9977135778989169,0.9995301981568705,70937.94698123519,70373.35098932624,0.004313589930954957,0.004360723282535166,2.0077146174482356,0.0,1,2,1,2,22.32089711108321,0.9965263051522479,0.9995301981568705,0.013071525168004432
230.00000000000003,5.0,10.0,0.04243102412476246,0.02174784673243607,-0.02068317739232639,0.9981996081917238,0.9995270311625025,71006.55279557436,70523.70664073809,0.003915862030955421,0.003960396215953815,1.8494962011874208,0.0,1,2,1,2,22.27330924049197,0.9971378898175274,0.9995270311625025,0.010393245124955758
230.00000000000003,5.0,15.000000000000002,0.03742847920315773,0.021817012745415976,-0.015611466457741752,0.9985991089445387,0.9995240179548663,71068.28300233491,70655.38660978834,0.003568462400952216,0.0036098097463424248,1.7032554675641185,0.0,1,2,1,2,22.23179862379076,0.9976447348392844,0.9995240179548663,0.008173195447552392
230.00000000000003,5.0,20.0,0.03279421217395789,0.02187999124803569,-0.010914220925922202,0.9989245396478894,0.9995212659829859,71124.41973330162,70771.50885120018,0.0032596303430974197,0.003297804927581029,1.5683433755730305,0.0,1,2,1,2,22.1953205787594,0.9980629561721946,0.9995212659829859,0.006341019409550499
230.00000000000003,5.0,25.000000000000004,0.02831830862912582,0.021893957980598955,-0.0064243506485268664,0.9991980733963856,0.9995206546039438,71175.61974079483,70874.23612062848,0.00298246651168793,0.0030176443431280515,1.4440355578577786,0.0,1,2,1,2,22.16315000730857,0.9984174596875446,0.9995206546039438,0.004796059596846786
230.00000000000003,5.0,30.000000000000004,0.0242219958746428,0.021905743151363122,-0.002316252723279677,0.9994132949158487,0.9995201384169865,71222.29365737124,70965.2304903771,0.002732217172062486,0.002764616843078502,1.3295644428205606,0.0,1,2,1,2,22.134731557137645,0.9987039463130283,0.9995201384169865,0.003547827787121797
230.00000000000003,5.0,35.0,0.02047085698968415,0.021916354097682667,0.0014454971079985168,0.9995809440141079,0.999519673423065,71264.75742317743,71045.85695251732,0.002505335194852728,0.0025351785041828603,1.2241979408087782,0.0,1,2,1,2,22.109611934791918,0.99893477000015,0.999519673423065,0.002542167894869272
230.00000000000003,5.0,40.0,0.017034268403324726,0.021926115244720823,0.004891846841396097,0.9997098336999635,0.9995192454702753,71303.28739961969,71117.27605290635,0.002299031420079522,0.0023265293354247877,1.1272387807882815,0.0,1,2,1,2,22.087408488850617,0.9991200064753727,0.9995192454702753,0.0017350534328210933
230.00000000000003,5.0,45.00000000000001,0.01388457441005092,0.021935162288689025,0.008050587878638105,0.9998072185934518,0.9995188486553689,71338.14135336278,71180.49366535713,0.002111028714467645,0.002136376654511711,1.0380311978711643,0.0,1,2,1,2,22.067791973735467,0.9992679106251754,0.9995188486553689,0.0010904715260817166
230.00000000000003,5.0,50.00000000000001,0.010996724840780292,0.02194355647227475,0.010946831631494458,0.9998790720427762,0.9995184803293481,71369.5659331284,71236.39136614656,0.0019394163743080939,0.0019627932279463866,0.9559630711809106,0.0,1,2,1,2,22.050475840658333,0.9993852582923549,0.9995184803293481,0.000578893265361254
240.00000000000003,5.0,0.0,0.0637974748623743,0.0204619367987246,-0.0433355380636497,0.9959298822011847,0.999581309142445,65548.1413450299,64822.86662814076,0.004577013706739841,0.004639200487235691,2.245189808710414,0.0,1,2,1,2,24.232133018828666,0.9943758186821525,0.999581309142445,0.022675722430305814
240.00000000000003,5.0,5.0,0.05470135350031291,0.020570713393980478,-0.03413064010633243,0.9970077619252338,0.9995768457504627,65628.74941407426,65048.11482740045,0.004311445806845929,0.00435860987341855,2.0049104924678787,0.0,1,2,1,2,24.148222142376742,0.99570114266143,0.9995768457504627,0.01687182028548144
240.00000000000003,5.0,10.0,0.04888266570466632,0.020642645820457217,-0.0282400198842091,0.9976104849936058,0.9995738811735312,65686.00148514945,65189.73580955453,0.003913966134300601,0.00395851364024985,1.847309272064098,0.0,1,2,1,2,24.095761507360994,0.9964460270176676,0.9995738811735312,0.013611196024998114
240.00000000000003,5.0,15.000000000000002,0.04347634559984265,0.020710643964570397,-0.02276570163527225,0.998109807373283,0.9995710692265728,65738.05763582623,65313.917423322826,0.0035667117855349055,0.0036080628031418746,1.7015415492346362,0.0,1,2,1,2,24.049948139138625,0.9970660147002928,0.9995710692265728,0.010897643214495864
240.00000000000003,5.0,20.0,0.03846662950542051,0.02077251864863383,-0.017694110856786682,0.9985203184144927,0.9995685024689922,65785.90416117324,65423.544199547614,0.0032579735406558117,0.0032961455329688035,1.566990369639816,0.0,1,2,1,2,24.0096489117714,0.9975801628055253,0.9995685024689922,0.008647580866821223
240.00000000000003,5.0,25.000000000000004,0.03362123653560317,0.02078690123255761,-0.012834335303045563,0.998869612453817,0.9995679047371478,65829.98057257192,65520.622066011776,0.002980876381368439,0.0030160472295612042,1.4429569434442537,0.0,1,2,1,2,23.97407529513876,0.9980193847525466,0.9995679047371478,0.006733260896065605
240.00000000000003,5.0,30.000000000000004,0.029185873031086884,0.020799135787275103,-0.008386737243811782,0.9991481848154132,0.9995673959505025,65870.52610842664,65606.69576700861,0.0027306795128375413,0.002763069007014638,1.3286942361973901,0.0,1,2,1,2,23.94262214291848,0.9983767305069878,0.9995673959505025,0.005176315856682434
240.00000000000003,5.0,35.0,0.025123668691683476,0.020810163043357255,-0.004313505648326221,0.9993688012714705,0.9995669371141089,65907.7158265396,65683.03591702288,0.002503842958615417,0.0025336737370579695,1.2234858627911382,0.0,1,2,1,2,23.91479481519821,0.9986668973259922,0.9995669371141089,0.003912278264626438
240.00000000000003,5.0,40.0,0.021401687156151428,0.02082029264651597,-0.0005813945096354578,0.9995419677868702,0.9995665154141135,65941.70795000486,65750.72418104112,0.002297581551296211,0.002325065206851827,1.1266466651963423,0.0,1,2,1,2,23.890175300119775,0.998901889622318,0.9995665154141135,0.002888645362832512
240.00000000000003,5.0,45.00000000000001,0.01799012664624905,0.02082965971215256,0.00283953306590351,0.9996763553432519,0.999566125276276,65972.66008677083,65810.69907795462,0.002109620357117651,0.00213495279259587,1.037530177140912,0.0,1,2,1,2,23.868403600062724,0.9990915552544586,0.999566125276276,0.0020624156666047915
240.00000000000003,5.0,50.00000000000001,0.014861959346638531,0.020838329351370866,0.005976370004732334,0.9997791221643788,0.9995657640298438,66000.73337406239,65863.78390916731,0.0019380498303602956,0.0019614103191035216,0.9555313914855779,0.0,1,2,1,2,23.849166166359048,0.9992439885337092,0.9995657640298438,0.0013982853887005374
